stationID,day_of_week,entity_ts,numbicicletas,station_name,lat,lon
101,Friday,0,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,1,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,2,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,3,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,4,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,5,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,6,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,7,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,8,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,9,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,10,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,11,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,12,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,13,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,14,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,15,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,16,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,17,4, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,18,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,19,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,20,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,21,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,22,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Friday,23,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,0,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,1,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,2,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,3,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,4,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,5,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,6,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,7,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,8,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,9,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,10,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,11,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,12,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,13,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,14,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,15,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,16,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,17,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,18,4, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,19,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,20,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,21,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,22,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Monday,23,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,0,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,1,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,2,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,3,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,4,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,5,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,6,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,7,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,8,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,9,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,10,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,11,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,12,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,13,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,14,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,15,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,16,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,17,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,18,13, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,19,13, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,20,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,21,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,22,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Saturday,23,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,0,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,1,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,2,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,3,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,4,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,5,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,6,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,7,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,8,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,9,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,10,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,11,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,12,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,13,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,14,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,15,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,16,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,17,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,18,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,19,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,20,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,21,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,22,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Sunday,23,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,0,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,1,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,2,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,3,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,4,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,5,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,6,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,7,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,8,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,9,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,10,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,11,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,12,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,13,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,14,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,15,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,16,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,17,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,18,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,19,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,20,12, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,21,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,22,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Thursday,23,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,0,11, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,1,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,2,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,3,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,4,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,5,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,6,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,7,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,8,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,9,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,10,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,11,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,12,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,13,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,14,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,15,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,16,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,17,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,18,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,19,4, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,20,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,21,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,22,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Tuesday,23,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,0,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,1,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,2,9, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,3,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,4,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,5,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,6,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,7,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,8,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,9,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,10,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,11,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,12,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,13,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,14,3, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,15,5, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,16,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,17,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,18,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,19,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,20,8, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,21,7, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,22,6, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
101,Wednesday,23,10, Alameda dos Oceanos / Rua dos Argonautas,38.756161,-9.096804
102,Friday,0,6, Porta do Mar,38.759156,-9.096439
102,Friday,1,5, Porta do Mar,38.759156,-9.096439
102,Friday,2,6, Porta do Mar,38.759156,-9.096439
102,Friday,3,6, Porta do Mar,38.759156,-9.096439
102,Friday,4,7, Porta do Mar,38.759156,-9.096439
102,Friday,5,7, Porta do Mar,38.759156,-9.096439
102,Friday,6,7, Porta do Mar,38.759156,-9.096439
102,Friday,7,8, Porta do Mar,38.759156,-9.096439
102,Friday,8,8, Porta do Mar,38.759156,-9.096439
102,Friday,9,7, Porta do Mar,38.759156,-9.096439
102,Friday,10,8, Porta do Mar,38.759156,-9.096439
102,Friday,11,8, Porta do Mar,38.759156,-9.096439
102,Friday,12,7, Porta do Mar,38.759156,-9.096439
102,Friday,13,9, Porta do Mar,38.759156,-9.096439
102,Friday,14,8, Porta do Mar,38.759156,-9.096439
102,Friday,15,7, Porta do Mar,38.759156,-9.096439
102,Friday,16,7, Porta do Mar,38.759156,-9.096439
102,Friday,17,6, Porta do Mar,38.759156,-9.096439
102,Friday,18,7, Porta do Mar,38.759156,-9.096439
102,Friday,19,7, Porta do Mar,38.759156,-9.096439
102,Friday,20,7, Porta do Mar,38.759156,-9.096439
102,Friday,21,7, Porta do Mar,38.759156,-9.096439
102,Friday,22,10, Porta do Mar,38.759156,-9.096439
102,Friday,23,11, Porta do Mar,38.759156,-9.096439
102,Monday,0,8, Porta do Mar,38.759156,-9.096439
102,Monday,1,8, Porta do Mar,38.759156,-9.096439
102,Monday,2,8, Porta do Mar,38.759156,-9.096439
102,Monday,3,8, Porta do Mar,38.759156,-9.096439
102,Monday,4,8, Porta do Mar,38.759156,-9.096439
102,Monday,5,8, Porta do Mar,38.759156,-9.096439
102,Monday,6,7, Porta do Mar,38.759156,-9.096439
102,Monday,7,7, Porta do Mar,38.759156,-9.096439
102,Monday,8,6, Porta do Mar,38.759156,-9.096439
102,Monday,9,7, Porta do Mar,38.759156,-9.096439
102,Monday,10,9, Porta do Mar,38.759156,-9.096439
102,Monday,11,9, Porta do Mar,38.759156,-9.096439
102,Monday,12,9, Porta do Mar,38.759156,-9.096439
102,Monday,13,8, Porta do Mar,38.759156,-9.096439
102,Monday,14,7, Porta do Mar,38.759156,-9.096439
102,Monday,15,9, Porta do Mar,38.759156,-9.096439
102,Monday,16,9, Porta do Mar,38.759156,-9.096439
102,Monday,17,7, Porta do Mar,38.759156,-9.096439
102,Monday,18,5, Porta do Mar,38.759156,-9.096439
102,Monday,19,7, Porta do Mar,38.759156,-9.096439
102,Monday,20,8, Porta do Mar,38.759156,-9.096439
102,Monday,21,9, Porta do Mar,38.759156,-9.096439
102,Monday,22,10, Porta do Mar,38.759156,-9.096439
102,Monday,23,9, Porta do Mar,38.759156,-9.096439
102,Saturday,0,9, Porta do Mar,38.759156,-9.096439
102,Saturday,1,9, Porta do Mar,38.759156,-9.096439
102,Saturday,2,10, Porta do Mar,38.759156,-9.096439
102,Saturday,3,10, Porta do Mar,38.759156,-9.096439
102,Saturday,4,9, Porta do Mar,38.759156,-9.096439
102,Saturday,5,8, Porta do Mar,38.759156,-9.096439
102,Saturday,6,8, Porta do Mar,38.759156,-9.096439
102,Saturday,7,9, Porta do Mar,38.759156,-9.096439
102,Saturday,8,9, Porta do Mar,38.759156,-9.096439
102,Saturday,9,9, Porta do Mar,38.759156,-9.096439
102,Saturday,10,9, Porta do Mar,38.759156,-9.096439
102,Saturday,11,9, Porta do Mar,38.759156,-9.096439
102,Saturday,12,9, Porta do Mar,38.759156,-9.096439
102,Saturday,13,9, Porta do Mar,38.759156,-9.096439
102,Saturday,14,8, Porta do Mar,38.759156,-9.096439
102,Saturday,15,8, Porta do Mar,38.759156,-9.096439
102,Saturday,16,7, Porta do Mar,38.759156,-9.096439
102,Saturday,17,8, Porta do Mar,38.759156,-9.096439
102,Saturday,18,10, Porta do Mar,38.759156,-9.096439
102,Saturday,19,12, Porta do Mar,38.759156,-9.096439
102,Saturday,20,11, Porta do Mar,38.759156,-9.096439
102,Saturday,21,10, Porta do Mar,38.759156,-9.096439
102,Saturday,22,12, Porta do Mar,38.759156,-9.096439
102,Saturday,23,11, Porta do Mar,38.759156,-9.096439
102,Sunday,0,10, Porta do Mar,38.759156,-9.096439
102,Sunday,1,9, Porta do Mar,38.759156,-9.096439
102,Sunday,2,9, Porta do Mar,38.759156,-9.096439
102,Sunday,3,9, Porta do Mar,38.759156,-9.096439
102,Sunday,4,9, Porta do Mar,38.759156,-9.096439
102,Sunday,5,9, Porta do Mar,38.759156,-9.096439
102,Sunday,6,9, Porta do Mar,38.759156,-9.096439
102,Sunday,7,9, Porta do Mar,38.759156,-9.096439
102,Sunday,8,10, Porta do Mar,38.759156,-9.096439
102,Sunday,9,9, Porta do Mar,38.759156,-9.096439
102,Sunday,10,10, Porta do Mar,38.759156,-9.096439
102,Sunday,11,9, Porta do Mar,38.759156,-9.096439
102,Sunday,12,10, Porta do Mar,38.759156,-9.096439
102,Sunday,13,10, Porta do Mar,38.759156,-9.096439
102,Sunday,14,10, Porta do Mar,38.759156,-9.096439
102,Sunday,15,9, Porta do Mar,38.759156,-9.096439
102,Sunday,16,9, Porta do Mar,38.759156,-9.096439
102,Sunday,17,9, Porta do Mar,38.759156,-9.096439
102,Sunday,18,9, Porta do Mar,38.759156,-9.096439
102,Sunday,19,8, Porta do Mar,38.759156,-9.096439
102,Sunday,20,8, Porta do Mar,38.759156,-9.096439
102,Sunday,21,8, Porta do Mar,38.759156,-9.096439
102,Sunday,22,8, Porta do Mar,38.759156,-9.096439
102,Sunday,23,8, Porta do Mar,38.759156,-9.096439
102,Thursday,0,9, Porta do Mar,38.759156,-9.096439
102,Thursday,1,9, Porta do Mar,38.759156,-9.096439
102,Thursday,2,8, Porta do Mar,38.759156,-9.096439
102,Thursday,3,8, Porta do Mar,38.759156,-9.096439
102,Thursday,4,8, Porta do Mar,38.759156,-9.096439
102,Thursday,5,7, Porta do Mar,38.759156,-9.096439
102,Thursday,6,7, Porta do Mar,38.759156,-9.096439
102,Thursday,7,6, Porta do Mar,38.759156,-9.096439
102,Thursday,8,6, Porta do Mar,38.759156,-9.096439
102,Thursday,9,6, Porta do Mar,38.759156,-9.096439
102,Thursday,10,6, Porta do Mar,38.759156,-9.096439
102,Thursday,11,7, Porta do Mar,38.759156,-9.096439
102,Thursday,12,8, Porta do Mar,38.759156,-9.096439
102,Thursday,13,9, Porta do Mar,38.759156,-9.096439
102,Thursday,14,7, Porta do Mar,38.759156,-9.096439
102,Thursday,15,6, Porta do Mar,38.759156,-9.096439
102,Thursday,16,4, Porta do Mar,38.759156,-9.096439
102,Thursday,17,4, Porta do Mar,38.759156,-9.096439
102,Thursday,18,7, Porta do Mar,38.759156,-9.096439
102,Thursday,19,7, Porta do Mar,38.759156,-9.096439
102,Thursday,20,7, Porta do Mar,38.759156,-9.096439
102,Thursday,21,7, Porta do Mar,38.759156,-9.096439
102,Thursday,22,5, Porta do Mar,38.759156,-9.096439
102,Thursday,23,6, Porta do Mar,38.759156,-9.096439
102,Tuesday,0,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,1,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,2,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,3,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,4,6, Porta do Mar,38.759156,-9.096439
102,Tuesday,5,6, Porta do Mar,38.759156,-9.096439
102,Tuesday,6,5, Porta do Mar,38.759156,-9.096439
102,Tuesday,7,6, Porta do Mar,38.759156,-9.096439
102,Tuesday,8,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,9,9, Porta do Mar,38.759156,-9.096439
102,Tuesday,10,9, Porta do Mar,38.759156,-9.096439
102,Tuesday,11,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,12,9, Porta do Mar,38.759156,-9.096439
102,Tuesday,13,9, Porta do Mar,38.759156,-9.096439
102,Tuesday,14,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,15,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,16,5, Porta do Mar,38.759156,-9.096439
102,Tuesday,17,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,18,7, Porta do Mar,38.759156,-9.096439
102,Tuesday,19,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,20,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,21,6, Porta do Mar,38.759156,-9.096439
102,Tuesday,22,8, Porta do Mar,38.759156,-9.096439
102,Tuesday,23,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,0,8, Porta do Mar,38.759156,-9.096439
102,Wednesday,1,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,2,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,3,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,4,6, Porta do Mar,38.759156,-9.096439
102,Wednesday,5,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,6,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,7,4, Porta do Mar,38.759156,-9.096439
102,Wednesday,8,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,9,6, Porta do Mar,38.759156,-9.096439
102,Wednesday,10,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,11,6, Porta do Mar,38.759156,-9.096439
102,Wednesday,12,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,13,6, Porta do Mar,38.759156,-9.096439
102,Wednesday,14,4, Porta do Mar,38.759156,-9.096439
102,Wednesday,15,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,16,3, Porta do Mar,38.759156,-9.096439
102,Wednesday,17,3, Porta do Mar,38.759156,-9.096439
102,Wednesday,18,3, Porta do Mar,38.759156,-9.096439
102,Wednesday,19,3, Porta do Mar,38.759156,-9.096439
102,Wednesday,20,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,21,5, Porta do Mar,38.759156,-9.096439
102,Wednesday,22,7, Porta do Mar,38.759156,-9.096439
102,Wednesday,23,8, Porta do Mar,38.759156,-9.096439
103,Friday,0,5, Jardim da Água,38.761218,-9.095019
103,Friday,1,6, Jardim da Água,38.761218,-9.095019
103,Friday,2,6, Jardim da Água,38.761218,-9.095019
103,Friday,3,6, Jardim da Água,38.761218,-9.095019
103,Friday,4,6, Jardim da Água,38.761218,-9.095019
103,Friday,5,7, Jardim da Água,38.761218,-9.095019
103,Friday,6,9, Jardim da Água,38.761218,-9.095019
103,Friday,7,10, Jardim da Água,38.761218,-9.095019
103,Friday,8,11, Jardim da Água,38.761218,-9.095019
103,Friday,9,12, Jardim da Água,38.761218,-9.095019
103,Friday,10,12, Jardim da Água,38.761218,-9.095019
103,Friday,11,12, Jardim da Água,38.761218,-9.095019
103,Friday,12,12, Jardim da Água,38.761218,-9.095019
103,Friday,13,12, Jardim da Água,38.761218,-9.095019
103,Friday,14,11, Jardim da Água,38.761218,-9.095019
103,Friday,15,12, Jardim da Água,38.761218,-9.095019
103,Friday,16,11, Jardim da Água,38.761218,-9.095019
103,Friday,17,10, Jardim da Água,38.761218,-9.095019
103,Friday,18,7, Jardim da Água,38.761218,-9.095019
103,Friday,19,8, Jardim da Água,38.761218,-9.095019
103,Friday,20,9, Jardim da Água,38.761218,-9.095019
103,Friday,21,10, Jardim da Água,38.761218,-9.095019
103,Friday,22,11, Jardim da Água,38.761218,-9.095019
103,Friday,23,12, Jardim da Água,38.761218,-9.095019
103,Monday,0,8, Jardim da Água,38.761218,-9.095019
103,Monday,1,9, Jardim da Água,38.761218,-9.095019
103,Monday,2,9, Jardim da Água,38.761218,-9.095019
103,Monday,3,9, Jardim da Água,38.761218,-9.095019
103,Monday,4,10, Jardim da Água,38.761218,-9.095019
103,Monday,5,11, Jardim da Água,38.761218,-9.095019
103,Monday,6,11, Jardim da Água,38.761218,-9.095019
103,Monday,7,12, Jardim da Água,38.761218,-9.095019
103,Monday,8,15, Jardim da Água,38.761218,-9.095019
103,Monday,9,16, Jardim da Água,38.761218,-9.095019
103,Monday,10,16, Jardim da Água,38.761218,-9.095019
103,Monday,11,15, Jardim da Água,38.761218,-9.095019
103,Monday,12,17, Jardim da Água,38.761218,-9.095019
103,Monday,13,16, Jardim da Água,38.761218,-9.095019
103,Monday,14,16, Jardim da Água,38.761218,-9.095019
103,Monday,15,15, Jardim da Água,38.761218,-9.095019
103,Monday,16,15, Jardim da Água,38.761218,-9.095019
103,Monday,17,11, Jardim da Água,38.761218,-9.095019
103,Monday,18,7, Jardim da Água,38.761218,-9.095019
103,Monday,19,8, Jardim da Água,38.761218,-9.095019
103,Monday,20,7, Jardim da Água,38.761218,-9.095019
103,Monday,21,8, Jardim da Água,38.761218,-9.095019
103,Monday,22,7, Jardim da Água,38.761218,-9.095019
